rental_id,date,hour,minute,user_id,station_id,duration_minutes
R005650,2017-01-05,6,34,U0772,S095,36
R005651,2017-01-05,6,1,U0685,S090,35
R005652,2017-01-05,6,16,U0585,S003,29
R005653,2017-01-05,6,18,U0795,S052,53
R005654,2017-01-05,6,20,U0482,S062,32
R005655,2017-01-05,6,0,U0177,S064,57
R005656,2017-01-05,6,50,U0935,S050,42
R005657,2017-01-05,6,38,U0786,S013,55
R005658,2017-01-05,6,10,U0756,S084,55
R005659,2017-01-05,6,42,U0412,S006,15
R005660,2017-01-05,6,40,U0975,S055,43
R005661,2017-01-05,6,32,U0396,S097,34
R005662,2017-01-05,6,51,U0297,S081,23
R005663,2017-01-05,6,25,U0904,S093,52
R005664,2017-01-05,6,56,U0610,S048,53
R005665,2017-01-05,6,0,U0367,S075,16
R005666,2017-01-05,6,20,U0936,S022,43
R005667,2017-01-05,6,10,U0927,S001,32
R005668,2017-01-05,6,7,U0554,S082,55
R005669,2017-01-05,6,53,U0659,S069,45
R005670,2017-01-05,6,56,U0435,S067,24
R005671,2017-01-05,6,2,U0365,S013,54
R005672,2017-01-05,6,10,U0228,S084,41
R005673,2017-01-05,6,25,U0872,S035,42
R005674,2017-01-05,6,8,U0563,S032,52
R005675,2017-01-05,6,29,U0452,S099,34
R005676,2017-01-05,6,2,U0856,S010,19
R005677,2017-01-05,6,25,U0073,S080,43
R005678,2017-01-05,6,25,U0560,S017,51
R005679,2017-01-05,6,18,U0356,S060,54
R005680,2017-01-05,6,35,U0687,S078,40
R005681,2017-01-05,6,38,U0110,S057,46
R005682,2017-01-05,6,57,U0940,S053,16
R005683,2017-01-05,6,3,U0704,S015,50
R005684,2017-01-05,6,1,U0954,S059,15
R005685,2017-01-05,6,53,U0966,S065,50
R005686,2017-01-05,6,34,U0866,S089,53
R005687,2017-01-05,6,11,U0805,S015,44
R005688,2017-01-05,6,17,U0937,S046,34
R005689,2017-01-05,6,34,U0708,S076,58
R005690,2017-01-05,6,53,U0190,S054,58
R005691,2017-01-05,6,16,U0429,S075,46
R005692,2017-01-05,6,22,U0501,S069,31
R005693,2017-01-05,6,33,U0099,S083,50
R005694,2017-01-05,6,6,U0420,S032,37
R005695,2017-01-05,6,49,U0483,S070,58
R005696,2017-01-05,6,14,U0608,S089,54
R005697,2017-01-05,6,0,U0354,S039,51
R005698,2017-01-05,6,35,U0879,S045,33
R005699,2017-01-05,6,56,U0193,S085,40
R005700,2017-01-05,6,34,U0001,S064,32
R005701,2017-01-05,6,36,U0094,S023,19
R005702,2017-01-05,6,35,U0206,S095,47
R005703,2017-01-05,6,12,U0171,S087,27
R005704,2017-01-05,6,55,U0710,S003,53
R005705,2017-01-05,6,42,U0560,S092,47
R005706,2017-01-05,7,28,U0902,S026,15
R005707,2017-01-05,7,55,U0033,S052,13
R005708,2017-01-05,7,33,U0349,S040,17
R005709,2017-01-05,7,46,U0821,S096,27
R005710,2017-01-05,7,47,U0354,S080,17
R005711,2017-01-05,7,54,U0755,S019,20
R005712,2017-01-05,7,46,U0926,S006,10
R005713,2017-01-05,7,18,U0605,S032,25
R005714,2017-01-05,7,7,U0617,S034,12
R005715,2017-01-05,7,53,U0256,S099,14
R005716,2017-01-05,7,50,U0695,S035,19
R005717,2017-01-05,7,54,U0669,S035,20
R005718,2017-01-05,7,29,U0845,S034,21
R005719,2017-01-05,7,7,U0557,S020,16
R005720,2017-01-05,7,22,U0312,S077,13
R005721,2017-01-05,7,37,U0890,S077,15
R005722,2017-01-05,7,19,U0961,S006,29
R005723,2017-01-05,7,44,U0798,S045,11
R005724,2017-01-05,7,51,U0100,S057,10
R005725,2017-01-05,7,36,U0617,S034,17
R005726,2017-01-05,7,29,U0381,S079,22
R005727,2017-01-05,7,12,U0460,S036,14
R005728,2017-01-05,7,16,U0983,S052,15
R005729,2017-01-05,7,18,U0284,S069,12
R005730,2017-01-05,7,54,U0020,S096,12
R005731,2017-01-05,7,57,U0164,S099,25
R005732,2017-01-05,7,38,U0506,S045,17
R005733,2017-01-05,7,13,U0886,S089,30
R005734,2017-01-05,7,2,U0425,S099,14
R005735,2017-01-05,7,21,U0011,S040,30
R005736,2017-01-05,7,14,U0041,S022,24
R005737,2017-01-05,7,31,U0001,S035,25
R005738,2017-01-05,7,32,U0238,S006,15
R005739,2017-01-05,7,34,U0038,S045,23
R005740,2017-01-05,7,1,U0771,S020,18
R005741,2017-01-05,7,14,U0381,S088,27
R005742,2017-01-05,7,12,U0777,S086,30
R005743,2017-01-05,7,7,U0437,S020,27
R005744,2017-01-05,7,33,U0867,S019,17
R005745,2017-01-05,7,13,U0734,S036,29
R005746,2017-01-05,7,26,U0455,S099,21
R005747,2017-01-05,7,5,U0125,S040,27
R005748,2017-01-05,7,55,U0668,S077,20
R005749,2017-01-05,7,50,U0984,S077,20
R005750,2017-01-05,7,4,U0835,S052,27
R005751,2017-01-05,7,44,U0669,S094,20
R005752,2017-01-05,7,12,U0408,S057,15
R005753,2017-01-05,7,15,U0723,S020,15
R005754,2017-01-05,7,52,U0223,S036,28
R005755,2017-01-05,7,41,U0021,S099,19
R005756,2017-01-05,7,33,U0965,S052,15
R005757,2017-01-05,7,58,U0578,S086,21
R005758,2017-01-05,7,38,U0418,S022,14
R005759,2017-01-05,7,11,U0336,S022,20
R005760,2017-01-05,7,27,U0084,S094,13
R005761,2017-01-05,7,59,U0621,S022,22
R005762,2017-01-05,7,2,U0301,S019,13
R005763,2017-01-05,7,32,U0875,S077,26
R005764,2017-01-05,7,30,U0326,S005,20
R005765,2017-01-05,7,32,U0937,S036,25
R005766,2017-01-05,7,34,U0494,S032,21
R005767,2017-01-05,7,56,U0605,S026,29
R005768,2017-01-05,7,11,U0712,S099,12
R005769,2017-01-05,7,51,U0904,S078,24
R005770,2017-01-05,7,58,U0952,S078,12
R005771,2017-01-05,7,35,U0340,S079,11
R005772,2017-01-05,7,4,U0482,S035,20
R005773,2017-01-05,7,22,U0506,S053,11
R005774,2017-01-05,7,50,U0626,S088,26
R005775,2017-01-05,7,11,U0043,S005,30
R005776,2017-01-05,7,30,U0589,S034,11
R005777,2017-01-05,7,34,U0867,S057,21
R005778,2017-01-05,7,30,U0538,S035,19
R005779,2017-01-05,7,12,U0833,S057,29
R005780,2017-01-05,7,0,U0966,S096,12
R005781,2017-01-05,7,18,U0015,S045,18
R005782,2017-01-05,7,52,U0730,S035,24
R005783,2017-01-05,7,35,U0112,S069,24
R005784,2017-01-05,7,27,U0601,S035,19
R005785,2017-01-05,7,11,U0547,S079,18
R005786,2017-01-05,7,20,U0172,S088,25
R005787,2017-01-05,7,43,U0462,S036,17
R005788,2017-01-05,7,4,U0998,S040,21
R005789,2017-01-05,7,20,U0068,S077,30
R005790,2017-01-05,7,11,U0027,S032,16
R005791,2017-01-05,7,7,U0134,S077,21
R005792,2017-01-05,7,28,U0704,S052,14
R005793,2017-01-05,7,44,U0857,S036,19
R005794,2017-01-05,8,12,U0354,S019,27
R005795,2017-01-05,8,8,U0457,S080,16
R005796,2017-01-05,8,43,U0347,S007,30
R005797,2017-01-05,8,25,U0939,S069,29
R005798,2017-01-05,8,1,U0751,S077,24
R005799,2017-01-05,8,47,U0226,S052,12
R005800,2017-01-05,8,47,U0371,S079,24
R005801,2017-01-05,8,7,U0784,S060,10
R005802,2017-01-05,8,7,U0255,S035,20
R005803,2017-01-05,8,36,U0542,S096,28
R005804,2017-01-05,8,15,U0920,S035,26
R005805,2017-01-05,8,50,U0903,S022,19
R005806,2017-01-05,8,37,U0884,S078,18
R005807,2017-01-05,8,5,U0893,S035,20
R005808,2017-01-05,8,0,U0041,S045,13
R005809,2017-01-05,8,15,U0091,S034,18
R005810,2017-01-05,8,54,U0567,S084,16
R005811,2017-01-05,8,34,U0192,S060,23
R005812,2017-01-05,8,8,U0380,S086,25
R005813,2017-01-05,8,54,U0736,S060,15
R005814,2017-01-05,8,36,U0776,S035,26
R005815,2017-01-05,8,30,U0558,S077,22
R005816,2017-01-05,8,19,U0208,S086,26
R005817,2017-01-05,8,8,U0311,S096,13
R005818,2017-01-05,8,41,U0333,S089,12
R005819,2017-01-05,8,55,U0984,S079,15
R005820,2017-01-05,8,20,U0415,S077,16
R005821,2017-01-05,8,22,U0588,S084,30
R005822,2017-01-05,8,7,U0078,S053,10
R005823,2017-01-05,8,15,U0845,S070,16
R005824,2017-01-05,8,46,U0558,S040,26
R005825,2017-01-05,8,27,U0491,S053,26
R005826,2017-01-05,8,2,U0851,S022,20
R005827,2017-01-05,8,36,U0411,S069,23
R005828,2017-01-05,8,3,U0172,S099,27
R005829,2017-01-05,8,44,U0668,S096,13
R005830,2017-01-05,8,33,U0865,S040,12
R005831,2017-01-05,8,20,U0441,S089,28
R005832,2017-01-05,8,52,U0666,S086,17
R005833,2017-01-05,8,34,U0058,S096,29
R005834,2017-01-05,8,51,U0355,S057,25
R005835,2017-01-05,8,6,U0255,S036,27
R005836,2017-01-05,8,54,U0225,S078,12
R005837,2017-01-05,8,32,U0871,S080,18
R005838,2017-01-05,8,45,U0427,S070,20
R005839,2017-01-05,8,7,U0133,S040,28
R005840,2017-01-05,8,2,U0666,S086,10
R005841,2017-01-05,8,18,U0673,S060,10
R005842,2017-01-05,8,20,U0651,S020,29
R005843,2017-01-05,8,3,U0300,S060,28
R005844,2017-01-05,8,56,U0431,S084,30
R005845,2017-01-05,8,8,U0746,S019,15
R005846,2017-01-05,8,19,U0312,S089,13
R005847,2017-01-05,8,13,U0378,S070,24
R005848,2017-01-05,8,45,U0061,S006,24
R005849,2017-01-05,8,29,U0683,S022,28
R005850,2017-01-05,8,13,U0640,S020,11
R005851,2017-01-05,8,25,U0633,S007,21
R005852,2017-01-05,8,4,U0054,S053,20
R005853,2017-01-05,8,57,U0785,S084,14
R005854,2017-01-05,8,21,U0042,S070,27
R005855,2017-01-05,8,59,U0101,S053,23
R005856,2017-01-05,8,44,U0055,S084,23
R005857,2017-01-05,8,50,U0603,S069,28
R005858,2017-01-05,8,50,U0669,S077,16
R005859,2017-01-05,8,33,U0617,S079,17
R005860,2017-01-05,8,31,U0378,S096,21
R005861,2017-01-05,8,13,U0538,S079,12
R005862,2017-01-05,8,24,U0244,S094,30
R005863,2017-01-05,8,48,U0634,S078,20
R005864,2017-01-05,8,25,U0015,S089,26
R005865,2017-01-05,8,8,U0584,S007,27
R005866,2017-01-05,8,58,U0263,S089,10
R005867,2017-01-05,8,28,U0890,S020,24
R005868,2017-01-05,8,5,U0550,S035,10
R005869,2017-01-05,8,13,U0172,S060,20
R005870,2017-01-05,9,32,U0742,S052,18
R005871,2017-01-05,9,14,U0388,S086,18
R005872,2017-01-05,9,46,U0591,S078,24
R005873,2017-01-05,9,14,U0833,S045,13
R005874,2017-01-05,9,13,U0671,S052,26
R005875,2017-01-05,9,25,U0443,S005,28
R005876,2017-01-05,9,18,U0641,S036,17
R005877,2017-01-05,9,48,U0291,S099,28
R005878,2017-01-05,9,30,U0235,S032,20
R005879,2017-01-05,9,28,U0374,S035,16
R005880,2017-01-05,9,0,U0409,S022,10
R005881,2017-01-05,9,53,U0855,S060,28
R005882,2017-01-05,9,16,U0664,S007,23
R005883,2017-01-05,9,6,U0057,S045,28
R005884,2017-01-05,9,14,U0810,S088,11
R005885,2017-01-05,9,45,U0006,S034,23
R005886,2017-01-05,9,0,U0702,S034,25
R005887,2017-01-05,9,38,U0351,S007,22
R005888,2017-01-05,9,0,U0611,S089,18
R005889,2017-01-05,9,39,U0344,S080,29
R005890,2017-01-05,9,58,U0996,S079,30
R005891,2017-01-05,9,7,U0857,S052,10
R005892,2017-01-05,9,22,U0953,S007,28
R005893,2017-01-05,9,12,U0481,S006,15
R005894,2017-01-05,9,32,U0107,S096,15
R005895,2017-01-05,9,52,U0393,S019,26
R005896,2017-01-05,9,40,U0705,S077,27
R005897,2017-01-05,9,55,U0486,S080,18
R005898,2017-01-05,9,26,U0515,S053,29
R005899,2017-01-05,9,1,U0755,S036,26
R005900,2017-01-05,9,11,U0420,S078,24
R005901,2017-01-05,9,34,U0078,S096,18
R005902,2017-01-05,9,8,U0698,S026,20
R005903,2017-01-05,9,25,U0373,S036,21
R005904,2017-01-05,9,8,U0978,S069,13
R005905,2017-01-05,9,22,U0662,S094,17
R005906,2017-01-05,9,16,U0935,S089,20
R005907,2017-01-05,9,50,U0407,S078,27
R005908,2017-01-05,9,10,U0286,S099,24
R005909,2017-01-05,9,2,U0639,S035,14
R005910,2017-01-05,9,59,U0564,S052,25
R005911,2017-01-05,9,16,U0641,S089,13
R005912,2017-01-05,9,4,U0203,S034,24
R005913,2017-01-05,9,41,U0408,S006,18
R005914,2017-01-05,9,54,U0559,S040,16
R005915,2017-01-05,9,10,U0889,S019,10
R005916,2017-01-05,9,55,U0998,S006,30
R005917,2017-01-05,9,55,U0110,S026,23
R005918,2017-01-05,9,14,U0091,S079,27
R005919,2017-01-05,9,57,U0414,S069,27
R005920,2017-01-05,9,5,U0479,S069,13
R005921,2017-01-05,9,39,U0292,S005,13
R005922,2017-01-05,9,2,U0426,S020,22
R005923,2017-01-05,9,46,U0771,S057,18
R005924,2017-01-05,9,41,U0690,S026,11
R005925,2017-01-05,9,22,U0047,S005,16
R005926,2017-01-05,9,28,U0731,S034,19
R005927,2017-01-05,9,29,U0152,S020,16
R005928,2017-01-05,9,8,U0896,S057,28
R005929,2017-01-05,9,0,U0591,S052,26
R005930,2017-01-05,9,17,U0406,S026,26
R005931,2017-01-05,9,48,U0526,S052,12
R005932,2017-01-05,9,17,U0564,S020,26
R005933,2017-01-05,9,4,U0196,S099,25
R005934,2017-01-05,9,1,U0516,S094,16
R005935,2017-01-05,9,3,U0054,S060,27
R005936,2017-01-05,9,45,U0911,S094,25
R005937,2017-01-05,9,44,U0169,S019,24
R005938,2017-01-05,9,31,U0611,S034,30
R005939,2017-01-05,9,44,U0647,S078,21
R005940,2017-01-05,10,36,U0668,S084,22
R005941,2017-01-05,10,42,U0947,S022,51
R005942,2017-01-05,10,7,U0754,S008,25
R005943,2017-01-05,10,20,U0294,S020,50
R005944,2017-01-05,10,59,U0123,S100,19
R005945,2017-01-05,10,34,U0624,S005,45
R005946,2017-01-05,10,37,U0240,S005,15
R005947,2017-01-05,10,59,U0174,S077,44
R005948,2017-01-05,10,53,U0290,S043,31
R005949,2017-01-05,10,5,U0403,S100,34
R005950,2017-01-05,10,10,U0836,S031,30
R005951,2017-01-05,10,51,U0258,S051,41
R005952,2017-01-05,10,27,U0953,S054,18
R005953,2017-01-05,10,34,U0617,S093,24
R005954,2017-01-05,10,56,U0722,S018,29
R005955,2017-01-05,10,25,U0122,S009,34
R005956,2017-01-05,10,48,U0105,S074,33
R005957,2017-01-05,10,44,U0821,S047,23
R005958,2017-01-05,10,18,U0510,S026,26
R005959,2017-01-05,10,46,U0120,S053,38
R005960,2017-01-05,10,38,U0686,S070,24
R005961,2017-01-05,10,51,U0974,S075,20
R005962,2017-01-05,10,34,U0149,S004,56
R005963,2017-01-05,10,56,U0161,S002,40
R005964,2017-01-05,10,26,U0463,S044,15
R005965,2017-01-05,10,16,U0597,S060,24
R005966,2017-01-05,10,30,U0517,S061,36
R005967,2017-01-05,10,35,U0031,S078,26
R005968,2017-01-05,10,27,U0640,S041,28
R005969,2017-01-05,10,50,U0784,S004,52
R005970,2017-01-05,10,56,U0991,S008,32
R005971,2017-01-05,10,58,U0528,S013,20
R005972,2017-01-05,10,32,U0262,S064,24
R005973,2017-01-05,10,43,U0799,S032,57
R005974,2017-01-05,10,26,U0676,S018,16
R005975,2017-01-05,10,8,U0276,S043,52
R005976,2017-01-05,10,13,U0917,S073,32
R005977,2017-01-05,10,29,U0981,S002,34
R005978,2017-01-05,10,24,U0716,S004,43
R005979,2017-01-05,10,3,U0365,S060,45
R005980,2017-01-05,10,58,U0202,S028,26
R005981,2017-01-05,10,0,U0191,S079,39
R005982,2017-01-05,10,32,U0628,S060,54
R005983,2017-01-05,10,33,U0097,S012,16
R005984,2017-01-05,10,17,U0549,S025,28
R005985,2017-01-05,10,19,U0901,S097,58
R005986,2017-01-05,10,29,U0343,S100,26
R005987,2017-01-05,10,16,U0249,S005,41
R005988,2017-01-05,10,1,U0314,S084,56
R005989,2017-01-05,10,32,U0310,S058,55
R005990,2017-01-05,10,47,U0020,S022,37
R005991,2017-01-05,10,14,U0445,S021,35
R005992,2017-01-05,10,28,U0946,S012,21
R005993,2017-01-05,10,52,U0384,S014,29
R005994,2017-01-05,10,42,U0188,S027,23
R005995,2017-01-05,10,35,U0466,S070,45
R005996,2017-01-05,10,5,U0183,S049,41
R005997,2017-01-05,10,36,U0131,S073,20
R005998,2017-01-05,10,7,U0585,S006,56
R005999,2017-01-05,10,36,U0887,S096,44
R006000,2017-01-05,10,2,U0670,S066,53
R006001,2017-01-05,10,31,U0061,S061,34
R006002,2017-01-05,10,18,U0070,S010,50
R006003,2017-01-05,10,39,U0326,S084,16
R006004,2017-01-05,10,54,U0327,S050,58
R006005,2017-01-05,10,36,U0415,S064,23
R006006,2017-01-05,10,8,U0600,S019,32
R006007,2017-01-05,10,5,U0477,S024,37
R006008,2017-01-05,10,27,U0120,S016,59
R006009,2017-01-05,10,19,U0649,S004,37
R006010,2017-01-05,10,2,U0230,S033,52
R006011,2017-01-05,10,3,U0087,S041,49
R006012,2017-01-05,10,25,U0557,S091,37
R006013,2017-01-05,10,36,U0019,S100,22
R006014,2017-01-05,10,47,U0164,S036,39
R006015,2017-01-05,10,46,U0602,S096,17
R006016,2017-01-05,10,48,U0450,S053,23
R006017,2017-01-05,10,33,U0770,S015,21
R006018,2017-01-05,10,59,U0745,S064,21
R006019,2017-01-05,11,51,U0359,S067,17
R006020,2017-01-05,11,54,U0426,S049,39
R006021,2017-01-05,11,42,U0229,S032,15
R006022,2017-01-05,11,0,U0890,S038,49
R006023,2017-01-05,11,4,U0338,S096,36
R006024,2017-01-05,11,23,U0886,S092,34
R006025,2017-01-05,11,13,U0530,S052,49
R006026,2017-01-05,11,20,U0397,S059,20
R006027,2017-01-05,11,48,U0333,S031,50
R006028,2017-01-05,11,15,U0605,S076,42
R006029,2017-01-05,11,17,U0289,S015,45
R006030,2017-01-05,11,26,U0892,S079,31
R006031,2017-01-05,11,26,U0484,S001,39
R006032,2017-01-05,11,1,U0290,S001,30
R006033,2017-01-05,11,28,U0506,S067,17
R006034,2017-01-05,11,20,U0033,S067,18
R006035,2017-01-05,11,24,U0877,S074,16
R006036,2017-01-05,11,36,U0169,S099,53
R006037,2017-01-05,11,38,U0139,S100,52
R006038,2017-01-05,11,38,U0391,S073,47
R006039,2017-01-05,11,16,U0630,S012,32
R006040,2017-01-05,11,18,U0581,S016,58
R006041,2017-01-05,11,37,U0459,S033,29
R006042,2017-01-05,11,56,U0342,S016,30
R006043,2017-01-05,11,45,U0319,S052,42
R006044,2017-01-05,11,17,U0749,S001,22
R006045,2017-01-05,11,55,U0205,S003,21
R006046,2017-01-05,11,25,U0163,S075,30
R006047,2017-01-05,11,27,U0766,S012,43
R006048,2017-01-05,11,28,U0975,S050,20
R006049,2017-01-05,11,9,U0012,S073,21
R006050,2017-01-05,11,45,U0185,S097,48
R006051,2017-01-05,11,3,U0083,S095,20
R006052,2017-01-05,11,6,U0176,S081,35
R006053,2017-01-05,11,3,U0217,S020,20
R006054,2017-01-05,11,35,U0851,S031,57
R006055,2017-01-05,11,8,U0783,S018,53
R006056,2017-01-05,11,17,U0546,S088,50
R006057,2017-01-05,11,56,U0253,S064,56
R006058,2017-01-05,11,41,U0917,S026,38
R006059,2017-01-05,11,46,U0034,S059,59
R006060,2017-01-05,11,1,U0578,S095,31
R006061,2017-01-05,11,51,U0372,S075,36
R006062,2017-01-05,11,8,U0001,S087,47
R006063,2017-01-05,11,45,U0998,S069,24
R006064,2017-01-05,11,49,U0224,S099,51
R006065,2017-01-05,11,34,U0386,S074,34
R006066,2017-01-05,11,58,U0004,S094,24
R006067,2017-01-05,11,5,U0079,S059,16
R006068,2017-01-05,11,44,U0024,S095,27
R006069,2017-01-05,11,32,U0023,S092,55
R006070,2017-01-05,11,9,U0614,S080,31
R006071,2017-01-05,12,24,U0243,S080,48
R006072,2017-01-05,12,52,U0700,S013,24
R006073,2017-01-05,12,1,U0390,S099,44
R006074,2017-01-05,12,6,U0567,S072,20
R006075,2017-01-05,12,39,U0493,S018,16
R006076,2017-01-05,12,5,U0648,S071,20
R006077,2017-01-05,12,21,U0875,S090,26
R006078,2017-01-05,12,15,U0308,S043,27
R006079,2017-01-05,12,0,U0002,S014,23
R006080,2017-01-05,12,23,U0257,S071,51
R006081,2017-01-05,12,31,U0945,S015,55
R006082,2017-01-05,12,46,U0424,S088,42
R006083,2017-01-05,12,47,U0149,S054,19
R006084,2017-01-05,12,51,U0068,S009,37
R006085,2017-01-05,12,40,U0601,S081,20
R006086,2017-01-05,12,13,U0559,S023,23
R006087,2017-01-05,12,46,U0554,S081,16
R006088,2017-01-05,12,19,U0942,S042,56
R006089,2017-01-05,12,31,U0117,S045,31
R006090,2017-01-05,12,54,U0588,S073,49
R006091,2017-01-05,12,9,U0285,S003,60
R006092,2017-01-05,12,16,U0741,S037,38
R006093,2017-01-05,12,15,U0346,S086,15
R006094,2017-01-05,12,22,U0962,S051,46
R006095,2017-01-05,12,35,U0154,S015,42
R006096,2017-01-05,12,26,U0801,S005,42
R006097,2017-01-05,12,5,U0260,S008,35
R006098,2017-01-05,12,31,U0578,S060,29
R006099,2017-01-05,12,26,U0719,S078,31
R006100,2017-01-05,12,34,U0212,S023,34
R006101,2017-01-05,12,10,U0456,S029,39
R006102,2017-01-05,12,10,U0355,S008,17
R006103,2017-01-05,12,20,U0169,S034,34
R006104,2017-01-05,12,48,U0390,S055,56
R006105,2017-01-05,12,6,U0362,S053,26
R006106,2017-01-05,12,47,U0516,S004,24
R006107,2017-01-05,12,43,U0015,S007,43
R006108,2017-01-05,12,8,U0012,S011,41
R006109,2017-01-05,12,52,U0489,S017,29
R006110,2017-01-05,12,29,U0104,S072,55
R006111,2017-01-05,12,42,U0169,S032,34
R006112,2017-01-05,13,35,U0196,S099,17
R006113,2017-01-05,13,55,U0440,S016,15
R006114,2017-01-05,13,6,U0515,S013,28
R006115,2017-01-05,13,57,U0004,S086,34
R006116,2017-01-05,13,57,U0565,S091,45
R006117,2017-01-05,13,0,U0424,S079,22
R006118,2017-01-05,13,11,U0905,S064,30
R006119,2017-01-05,13,51,U0726,S100,21
R006120,2017-01-05,13,18,U0672,S026,59
R006121,2017-01-05,13,35,U0986,S070,46
R006122,2017-01-05,13,0,U0366,S071,21
R006123,2017-01-05,13,43,U0981,S011,52
R006124,2017-01-05,13,46,U0748,S068,44
R006125,2017-01-05,13,45,U0689,S019,56
R006126,2017-01-05,13,35,U0170,S060,50
R006127,2017-01-05,13,23,U0231,S032,41
R006128,2017-01-05,13,50,U0463,S001,17
R006129,2017-01-05,13,22,U0096,S086,21
R006130,2017-01-05,13,29,U0977,S055,55
R006131,2017-01-05,13,55,U0699,S030,39
R006132,2017-01-05,13,32,U0934,S040,24
R006133,2017-01-05,13,2,U0491,S029,37
R006134,2017-01-05,13,0,U0940,S044,58
R006135,2017-01-05,13,10,U0717,S087,60
R006136,2017-01-05,13,41,U0961,S076,54
R006137,2017-01-05,13,16,U0602,S037,18
R006138,2017-01-05,13,42,U0491,S065,47
R006139,2017-01-05,13,55,U0566,S065,31
R006140,2017-01-05,13,18,U0912,S023,21
R006141,2017-01-05,13,12,U0448,S093,52
R006142,2017-01-05,13,51,U0846,S009,56
R006143,2017-01-05,13,49,U0674,S068,33
R006144,2017-01-05,13,8,U0340,S067,55
R006145,2017-01-05,13,13,U0527,S036,44
R006146,2017-01-05,13,56,U0801,S076,48
R006147,2017-01-05,13,25,U0887,S054,36
R006148,2017-01-05,13,11,U0135,S069,38
R006149,2017-01-05,13,10,U0710,S003,15
R006150,2017-01-05,13,52,U0169,S052,55
R006151,2017-01-05,13,7,U0656,S052,22
R006152,2017-01-05,13,25,U0066,S034,19
R006153,2017-01-05,13,37,U0691,S100,28
R006154,2017-01-05,13,2,U0368,S003,43
R006155,2017-01-05,13,50,U0387,S045,36
R006156,2017-01-05,13,24,U0020,S013,29
R006157,2017-01-05,13,38,U0042,S013,36
R006158,2017-01-05,13,42,U0458,S006,48
R006159,2017-01-05,13,48,U0981,S024,25
R006160,2017-01-05,13,24,U0100,S012,60
R006161,2017-01-05,13,35,U0903,S021,22
R006162,2017-01-05,13,22,U0591,S048,16
R006163,2017-01-05,13,54,U0348,S040,45
R006164,2017-01-05,13,29,U0589,S026,25
R006165,2017-01-05,13,16,U0624,S085,50
R006166,2017-01-05,13,25,U0542,S096,48
R006167,2017-01-05,13,42,U0504,S036,58
R006168,2017-01-05,13,30,U0153,S011,43
R006169,2017-01-05,13,1,U0145,S093,48
R006170,2017-01-05,13,24,U0254,S024,15
R006171,2017-01-05,13,51,U0357,S032,45
R006172,2017-01-05,13,28,U0451,S004,23
R006173,2017-01-05,13,43,U0920,S016,44
R006174,2017-01-05,13,43,U0377,S091,53
R006175,2017-01-05,13,22,U0509,S052,18
R006176,2017-01-05,13,4,U0062,S007,60
R006177,2017-01-05,13,27,U0328,S040,29
R006178,2017-01-05,13,39,U0782,S079,44
R006179,2017-01-05,13,44,U0466,S096,22
R006180,2017-01-05,13,7,U0930,S068,41
R006181,2017-01-05,13,15,U0847,S055,21
R006182,2017-01-05,13,36,U0857,S001,42
R006183,2017-01-05,13,54,U0411,S031,16
R006184,2017-01-05,13,58,U0606,S064,50
R006185,2017-01-05,13,59,U0265,S019,59
R006186,2017-01-05,13,23,U0101,S013,47
R006187,2017-01-05,13,44,U0262,S092,22
R006188,2017-01-05,13,47,U0104,S094,54
R006189,2017-01-05,13,56,U0356,S083,45
R006190,2017-01-05,13,9,U0846,S065,24
R006191,2017-01-05,13,5,U0688,S050,23
R006192,2017-01-05,13,20,U0477,S007,27
R006193,2017-01-05,13,3,U0901,S008,58
R006194,2017-01-05,13,47,U0428,S026,53
R006195,2017-01-05,13,7,U0655,S021,52
R006196,2017-01-05,13,53,U0792,S008,55
R006197,2017-01-05,13,26,U0576,S090,39
R006198,2017-01-05,13,57,U0273,S026,31
R006199,2017-01-05,13,19,U0380,S014,45
R006200,2017-01-05,13,52,U0278,S077,46
R006201,2017-01-05,13,9,U0281,S058,22
R006202,2017-01-05,13,24,U0021,S071,49
R006203,2017-01-05,13,4,U0433,S076,27
R006204,2017-01-05,13,0,U0707,S080,46
R006205,2017-01-05,13,30,U0463,S078,36
R006206,2017-01-05,13,59,U0902,S007,29
R006207,2017-01-05,13,0,U0470,S011,17
R006208,2017-01-05,13,13,U0722,S012,43
R006209,2017-01-05,13,12,U0151,S036,41
R006210,2017-01-05,14,54,U0392,S043,48
R006211,2017-01-05,14,4,U0049,S013,40
R006212,2017-01-05,14,37,U0919,S018,24
R006213,2017-01-05,14,45,U0825,S030,43
R006214,2017-01-05,14,55,U0282,S076,26
R006215,2017-01-05,14,1,U0884,S048,50
R006216,2017-01-05,14,15,U0169,S098,48
R006217,2017-01-05,14,53,U0303,S073,34
R006218,2017-01-05,14,50,U0908,S064,17
R006219,2017-01-05,14,33,U0238,S065,43
R006220,2017-01-05,14,16,U0802,S013,41
R006221,2017-01-05,14,9,U0804,S044,42
R006222,2017-01-05,14,54,U0745,S047,31
R006223,2017-01-05,14,11,U0198,S034,23
R006224,2017-01-05,14,30,U0695,S020,15
R006225,2017-01-05,14,13,U0604,S049,43
R006226,2017-01-05,14,55,U0390,S082,56
R006227,2017-01-05,14,25,U0634,S006,39
R006228,2017-01-05,14,47,U0243,S098,58
R006229,2017-01-05,14,53,U0476,S086,28
R006230,2017-01-05,14,8,U0954,S077,24
R006231,2017-01-05,14,29,U0961,S060,45
